article_quality,revision_id,article_name,country,population
C,806071090,Gilberto Freyre,Brazil,204519398
Stub,806037364,Francisca Primo,Brazil,204519398
Stub,806030859,Edivaldo Holanda Júnior,Brazil,204519398
Stub,806083241,Magno Malta,Brazil,204519398
Stub,806099690,Pedro Chaves dos Santos,Brazil,204519398
C,806204187,Marta Suplicy,Brazil,204519398
GA,806176261,Zico,Brazil,204519398
C,806342376,Clodovil Hernandes,Brazil,204519398
Stub,806541174,Carlos Luz,Brazil,204519398
B,807011267,Dilma Rousseff,Brazil,204519398
GA,807071139,Romário,Brazil,204519398
Stub,807141909,Marcelo Freixo,Brazil,204519398
C,807231132,Sérgio Cabral Filho,Brazil,204519398
GA,807253522,Marina Silva,Brazil,204519398
Start,807288806,Júlio Prestes,Brazil,204519398
Start,807462033,Claudio Modesto,Brazil,204519398
Stub,607934598,Template:Prime Minister of Tuvalu,Tuvalu,11800
Start,677750304,Second Toafa Ministry,Tuvalu,11800
Stub,677747943,Leneuoti Matusi,Tuvalu,11800
Stub,697908533,Satini Manuella,Tuvalu,11800
Start,703546632,Lagitupu Tuilimu,Tuvalu,11800
Start,719642907,Taom Tanukale,Tuvalu,11800
Start,721458993,Kokea Malua,Tuvalu,11800
Stub,725455301,Mackenzie Kiritome,Tuvalu,11800
Start,725494715,Alesana Seluka,Tuvalu,11800
Start,725455104,Samuelu Teo,Tuvalu,11800
Start,736723291,Ionatana Ionatana,Tuvalu,11800
Start,749817348,Monise Laafai,Tuvalu,11800
Start,755328900,Tomasi Puapua,Tuvalu,11800
Stub,755469936,Tulaga Manuella,Tuvalu,11800
GA,761857722,Saufatu Sopoanga,Tuvalu,11800
Start,761858215,Telavi Ministry,Tuvalu,11800
Start,766480075,Naama Maheu Latasi,Tuvalu,11800
Start,775041174,Ielemia Ministry,Tuvalu,11800
Start,775484475,Isaia Italeli,Tuvalu,11800
Stub,777226269,Solofa Uota,Tuvalu,11800
C,778233901,Kamuta Latasi,Tuvalu,11800
Start,778471865,Kausea Natano,Tuvalu,11800
Start,779104053,Koloa Talake,Tuvalu,11800
Start,781209499,"List of Tuvalu MPs, 2002–2006",Tuvalu,11800
Stub,781209516,"List of Tuvalu MPs, 2006–2010",Tuvalu,11800
Stub,781209601,"List of Tuvalu MPs, 2010–2015",Tuvalu,11800
C,782333462,Lotoala Metia,Tuvalu,11800
Start,784186127,Faimalaga Luka,Tuvalu,11800
Start,784197833,Taukelina Finikaso,Tuvalu,11800
Start,784785218,Namoliki Sualiki,Tuvalu,11800
C,788014488,Maatia Toafa,Tuvalu,11800
Start,788022763,Otinielu Tausi,Tuvalu,11800
Start,788058506,Vete Sakaio,Tuvalu,11800
GA,788063682,Willy Telavi,Tuvalu,11800
Start,790424152,Pelenike Isaia,Tuvalu,11800
C,791411127,Bikenibeu Paeniu,Tuvalu,11800
C,791750337,Toaripi Lauti,Tuvalu,11800
Start,796482427,List of Tuvalu MPs,Tuvalu,11800
Start,796900651,Tomu Sione,Tuvalu,11800
C,797287392,Iakoba Italeli,Tuvalu,11800
Start,797391518,Henry Naisali,Tuvalu,11800
Start,797943793,Prime Minister of Tuvalu,Tuvalu,11800
Start,798869945,Feleti Teo,Tuvalu,11800
Stub,801194128,Tupua Leupena,Tuvalu,11800
Start,801395666,Elisala Pita,Tuvalu,11800
C,801540505,Governor-General of Tuvalu,Tuvalu,11800
C,801647662,Enele Sopoaga,Tuvalu,11800
Stub,802022181,Eselealofa Apinelu,Tuvalu,11800
Start,802702090,Falesa Pitoi,Tuvalu,11800
Start,802855951,Fauoa Maani,Tuvalu,11800
Start,803076151,Fiatau Penitala Teo,Tuvalu,11800
Start,803157278,Filoimea Telito,Tuvalu,11800
GA,805069728,Apisai Ielemia,Tuvalu,11800
Stub,805997434,Puakena Boreham,Tuvalu,11800
Start,806549733,Tavau Teii,Tuvalu,11800
Stub,642597959,Template:MozambiquePresidents,Mozambique,25736000
Stub,697742639,Political Bureau of the Central Committee of FRELIMO,Mozambique,25736000
Start,710489311,Filipe Samuel Magaia,Mozambique,25736000
Stub,710684508,Tobias Joaquim Dai,Mozambique,25736000
Stub,711158503,Alberto Chipande,Mozambique,25736000
Start,734427682,Alberto Massavanhane,Mozambique,25736000
Start,754387690,Paulo Zucula,Mozambique,25736000
Stub,758336873,Murade Isaac Murargy,Mozambique,25736000
Start,765229567,Teodato Hunguana,Mozambique,25736000
Stub,767788751,Template:Foreign Ministers of Mozambique,Mozambique,25736000
C,777586937,Josina Machel,Mozambique,25736000
Start,779369365,Alcinda Abreu,Mozambique,25736000
Start,779842578,António Munguambe,Mozambique,25736000
C,788014324,Luísa Diogo,Mozambique,25736000
C,789114494,Eduardo Mondlane,Mozambique,25736000
Start,789815449,Maria Helena Taipo,Mozambique,25736000
Start,789816414,Leda Hugo,Mozambique,25736000
Start,789816542,Iolanda Cintura,Mozambique,25736000
Stub,789816635,Lidia Brito,Mozambique,25736000
Stub,790010163,Helder Francisco Malauene,Mozambique,25736000
Stub,790010132,Alcido Nguenha,Mozambique,25736000
Stub,790010165,Isabel Nkavadeka,Mozambique,25736000
Stub,790010137,Basilio Muhate,Mozambique,25736000
Stub,790010148,Eduardo Joaquim Mulémbwè,Mozambique,25736000
Stub,790010079,Agostinho Mondlane,Mozambique,25736000
Stub,790010154,Esperança Machavela,Mozambique,25736000
Stub,790010168,José Condungua Pacheco,Mozambique,25736000
Start,790010141,Carlos Agostinho do Rosário,Mozambique,25736000
Stub,790010158,First Lady of Mozambique,Mozambique,25736000
Stub,790010151,Esperança Bias,Mozambique,25736000
Stub,790010219,Munhawa Sousa Salvador,Mozambique,25736000
Stub,790010211,Maria Angelina Dique Enoque,Mozambique,25736000
Start,790010214,Maria Benvinda Levy,Mozambique,25736000
Stub,790010201,José Ibraimo Abudo,Mozambique,25736000
Stub,790010222,Oldemiro Balói,Mozambique,25736000
Stub,790010254,Tomaz Salomão,Mozambique,25736000
Stub,790010224,Oldemiro Julio Marques Baloi,Mozambique,25736000
Stub,790010225,Raul Domingos,Mozambique,25736000
Stub,790010252,Salvador Namburete,Mozambique,25736000
Start,790010206,Manuel de Araújo,Mozambique,25736000
Stub,790010217,Mariano de Araújo Matsinhe,Mozambique,25736000
Stub,790010203,Júlio Eduardo Zamith Carrilho,Mozambique,25736000
Stub,790010178,José Gabriel Manteigas,Mozambique,25736000
Stub,790010205,Leonardo Simão,Mozambique,25736000
Start,790361575,List of heads of state of Mozambique,Mozambique,25736000
Stub,791300192,Amade Camal,Mozambique,25736000
Start,793176334,Carlos Cardoso (journalist),Mozambique,25736000
C,796173553,Afonso Dhlakama,Mozambique,25736000
Stub,796753941,Verónica Macamo,Mozambique,25736000
C,798412007,Joaquim Chissano,Mozambique,25736000
Stub,799063767,Mário da Graça Machungo,Mozambique,25736000
C,803133769,Filipe Nyusi,Mozambique,25736000
C,803196029,Armando Guebuza,Mozambique,25736000
Start,805516897,Francisco Songane,Mozambique,25736000
C,805780186,Samora Machel,Mozambique,25736000
Stub,805933662,José Guedes de Carvalho e Meneses,Mozambique,25736000
Stub,806397404,Aires Ali,Mozambique,25736000
C,806567273,Graça Machel,Mozambique,25736000
Stub,807216411,Daviz Simango,Mozambique,25736000
C,807331733,Uria Simango,Mozambique,25736000
Start,637674341,Template:NauruPres,Nauru,10860
C,706802528,Lagumot Harris,Nauru,10860
Stub,714152895,Vassal Gadoengin,Nauru,10860
C,714212271,Freddie Pitcher,Nauru,10860
Stub,714166280,Lawrence Stephen,Nauru,10860
Stub,715788501,Rykers Solomon,Nauru,10860
Stub,715788333,Dantes Tsitsi,Nauru,10860
Start,715788447,Shadlog Bernicke,Nauru,10860
Stub,715798348,Terangi Adam,Nauru,10860
Stub,723235171,Squire Jeremiah,Nauru,10860
Start,723929973,Godfrey Thoma,Nauru,10860
Stub,732865003,David Agir,Nauru,10860
Stub,739017189,Christine Dowiyogo,Nauru,10860
Stub,745786219,Raymond Gadabu,Nauru,10860
Start,749510128,Riddell Akua,Nauru,10860
Start,753863337,Valdon Dowiyogo,Nauru,10860
Start,753740184,Roland Kun,Nauru,10860
Start,759112826,Bernard Dowiyogo,Nauru,10860
Start,761184763,Milton Dube,Nauru,10860
C,765112319,Hammer DeRoburt,Nauru,10860
Stub,767255629,Ranin Akua,Nauru,10860
Start,778763601,President of Nauru,Nauru,10860
Stub,780325817,Millicent Aroi,Nauru,10860
Stub,783524054,Lyn-Wannan Kam,Nauru,10860
Start,783659435,Marlene Moses,Nauru,10860
Stub,787994495,Greta Harris,Nauru,10860
C,788034834,Sprent Dabwido,Nauru,10860
Start,790424748,Charmaine Scotty,Nauru,10860
C,791546922,René Harris,Nauru,10860
Stub,791544320,Kenas Aroi,Nauru,10860
Start,791545579,Aloysius Amwano,Nauru,10860
Start,791545612,Landon Deireragea,Nauru,10860
Start,791545390,Russell Kun,Nauru,10860
C,791544988,Kennan Adeang,Nauru,10860
Stub,791544207,Itubwa Amram,Nauru,10860
Stub,791545522,Dominic Tabuna,Nauru,10860
Start,801480627,Sean Oppenheimer,Nauru,10860
Start,806749792,Ruby Thoma,Nauru,10860
Start,806751106,Baron Waqa,Nauru,10860
Stub,806749474,Vinson Detenamo,Nauru,10860
Stub,806761376,Remy Namaduk,Nauru,10860
C,806751593,Kieren Keke,Nauru,10860
Stub,806784947,Buraro Detudamo,Nauru,10860
C,806748203,Kinza Clodumar,Nauru,10860
C,806750951,David Adeang,Nauru,10860
C,806748753,Ruben Kun,Nauru,10860
C,806741637,Marcus Stephen,Nauru,10860
C,806749148,Derog Gioura,Nauru,10860
Stub,806751822,Mathew Batsiua,Nauru,10860
C,806750485,Ludwig Scotty,Nauru,10860
Start,806741823,Timothy Detudamo,Nauru,10860
Start,806830706,Minister Assisting the President of Nauru,Nauru,10860
Stub,806905547,Cyril Buraman,Nauru,10860
Start,635175072,Template:Rwandan presidents,Rwanda,11331300
Start,708417452,Juvénal Uwilingiyimana,Rwanda,11331300
Stub,715645737,Prosper Mugiraneza,Rwanda,11331300
Start,716059737,Jean de Dieu Kamuhanda,Rwanda,11331300
Start,744899541,Félicien Gatabazi,Rwanda,11331300
Stub,748848342,Callixte Kalimanzira,Rwanda,11331300
Start,749977994,Patrick Karegeya,Rwanda,11331300
Start,751918259,André Kagwa Rwisereka,Rwanda,11331300
Start,752918810,Charles Ntakirutinka,Rwanda,11331300
Start,762409626,Agnes Mukabaranga,Rwanda,11331300
C,766197822,List of awards and honours bestowed upon Paul Kagame,Rwanda,11331300
Start,776370392,Jeanne Mujawamariya,Rwanda,11331300
Start,777536842,Joseph Sebarenzi,Rwanda,11331300
Start,784923277,Charles Murigande,Rwanda,11331300
C,785108120,Seth Sendashonga,Rwanda,11331300
Start,786443241,Froduald Karamira,Rwanda,11331300
C,786432386,Jean Kambanda,Rwanda,11331300
Start,787288185,Callixte Nzabonimana,Rwanda,11331300
Start,787378028,Tharcisse Renzaho,Rwanda,11331300
C,789802808,Victoire Ingabire Umuhoza,Rwanda,11331300
Start,789781594,Romain Murenzi,Rwanda,11331300
Start,789802673,Béatrice Nirere,Rwanda,11331300
B,789802734,Pauline Nyiramasuhuko,Rwanda,11331300
C,789802907,Rosemary Museminali,Rwanda,11331300
Start,789803136,Agathe Habyarimana,Rwanda,11331300
Start,789802705,Rose Mukantabana,Rwanda,11331300
Stub,790009042,Daphrose Gahakwa,Rwanda,11331300
Stub,790009018,Anne-Marie Kantengwa,Rwanda,11331300
Stub,790009114,Prosper Higiro,Rwanda,11331300
Start,790009111,Lando Ndasingwa,Rwanda,11331300
Stub,790009048,Emmanuel Habyarimana,Rwanda,11331300
Stub,790009116,Theogene Rudasingwa,Rwanda,11331300
Stub,790009085,Jean de Dieu Ntiruhungwa,Rwanda,11331300
Stub,790009033,Bernard Ntaganda,Rwanda,11331300
Stub,790009091,Jérôme Bicamumpaka,Rwanda,11331300
Start,790009087,Jean-Baptiste Gatete,Rwanda,11331300
Stub,790009004,Agnès Ntamabyaliro Rutagwera,Rwanda,11331300
Start,790143772,Augustin Ngirabatware,Rwanda,11331300
Stub,790142861,Augustin Bizimana,Rwanda,11331300
Start,790246948,Joy Mukanyange,Rwanda,11331300
Stub,791676386,Anastase Gasana,Rwanda,11331300
Start,793207168,Dominique Mbonyumutwa,Rwanda,11331300
Start,793946113,Jean Damascene Ntawukuriryayo,Rwanda,11331300
Start,794273071,List of Presidents of Rwanda,Rwanda,11331300
Start,794209191,Frank Habineza,Rwanda,11331300
Stub,794213425,Christophe Bazivamo,Rwanda,11331300
C,794228811,Ange Kagame,Rwanda,11331300
Start,795032397,Stella Ford Mugabo,Rwanda,11331300
Start,796202296,Grégoire Kayibanda,Rwanda,11331300
Stub,796969975,André Ntagerura,Rwanda,11331300
C,796953138,Aloisea Inyumba,Rwanda,11331300
Start,796954236,Protais Zigiranyirazo,Rwanda,11331300
Start,797221138,Jeannette Kagame,Rwanda,11331300
Start,798289991,Valentine Rugwabiza,Rwanda,11331300
Start,798413243,Julienne Uwacu,Rwanda,11331300
Start,798403361,Espérance Nyirasafari,Rwanda,11331300
Stub,798467876,Dismas Nsengiyaremye,Rwanda,11331300
Start,798467708,Pierre Habumuremyi,Rwanda,11331300
Start,798467682,Bernard Makuza,Rwanda,11331300
Start,798467972,Prime Minister of Rwanda,Rwanda,11331300
Start,799309955,James Musoni,Rwanda,11331300
C,799472311,Patrick Mazimhaka,Rwanda,11331300
Start,799451354,Tharcisse Karugarama,Rwanda,11331300
Stub,800014473,Anastase Murekezi,Rwanda,11331300
Stub,800736705,Sylvestre Nsanzimana,Rwanda,11331300
Start,800818795,Pierre-Célestin Rwigema,Rwanda,11331300
Start,800888705,Rosemary Mbabazi,Rwanda,11331300
Start,800888594,Francine Tumushime,Rwanda,11331300
Start,800964757,Clare Akamanzi,Rwanda,11331300
Start,801089193,Fanfan Rwanyindo Kayirangwa,Rwanda,11331300
Start,801298466,Diane Gashumba,Rwanda,11331300
Start,801312402,Vincent Munyeshyaka,Rwanda,11331300
Start,801296212,Francis Kaboneka,Rwanda,11331300
Start,801288668,Jean-Philbert Nsengimana,Rwanda,11331300
Start,801298694,Judith Uwizeye,Rwanda,11331300
Stub,801299051,Marie-Solange Kayisire,Rwanda,11331300
Start,801298278,Johnston Busingye,Rwanda,11331300
Start,801296514,Gérardine Mukeshimana,Rwanda,11331300
C,801296810,Louise Mushikiwabo,Rwanda,11331300
Stub,801365078,Édouard Karemera,Rwanda,11331300
Start,801458062,Thomas Nahimana,Rwanda,11331300
Start,801993591,Édouard Ngirente,Rwanda,11331300
Start,802005348,Vincent Biruta,Rwanda,11331300
Start,802109305,Théodore Sindikubwabo,Rwanda,11331300
C,802200294,Juvénal Habyarimana,Rwanda,11331300
Start,802353637,Papias Malimba Musafiri,Rwanda,11331300
Stub,802499965,Augustin Iyamuremye,Rwanda,11331300
C,802677491,Pasteur Bizimungu,Rwanda,11331300
Start,802694017,Germaine Kamayirese,Rwanda,11331300
Start,802792491,Diane Rwigara,Rwanda,11331300
C,803612787,Richard Sezibera,Rwanda,11331300
Start,803652448,Marcel Gatsinzi,Rwanda,11331300
Start,803785611,John Rwangombwa,Rwanda,11331300
Start,803868218,Jacques Bihozagara,Rwanda,11331300
Stub,804070511,Faustin Twagiramungu,Rwanda,11331300
Start,804436711,Alvera Mukabaramba,Rwanda,11331300
Stub,804464577,Odette Nyiramilimo,Rwanda,11331300
Start,804579802,Claver Gatete,Rwanda,11331300
FA,806007566,Paul Kagame,Rwanda,11331300
C,806161276,Agathe Uwilingiyimana,Rwanda,11331300
C,806345919,Agnes Binagwaho,Rwanda,11331300
Start,806645308,Monique Nsanzabaganwa,Rwanda,11331300
Stub,806700201,Faustin Rucogoza,Rwanda,11331300
Start,806785264,Jeanne d’Arc Debonheur,Rwanda,11331300
Start,807333725,Silas Lwakabamba,Rwanda,11331300
Stub,631002637,Template:WPKHeads,"Korea, North",24983000
Start,712943945,To Yu-ho,"Korea, North",24983000
Stub,720242822,Template:NKPres,"Korea, North",24983000
Start,755885003,Kim Kyok-sik,"Korea, North",24983000
Start,756029496,Kim Yang-gon,"Korea, North",24983000
Stub,775573635,Template:NKFMs,"Korea, North",24983000
Start,778917640,Kim Jong-gak,"Korea, North",24983000
Start,781808183,Paek Nam-sun,"Korea, North",24983000
C,781812610,Kim Chaek,"Korea, North",24983000
GA,781807343,Han Sorya,"Korea, North",24983000
Stub,781807662,Kang Ryang-uk,"Korea, North",24983000
C,783510620,So Man-sul,"Korea, North",24983000
Start,784969407,Kim Kuk-tae,"Korea, North",24983000
Start,787475051,Pak Kil-yon,"Korea, North",24983000
Stub,788023062,Pak Ui-chun,"Korea, North",24983000
Start,788434737,Kang Sok-ju,"Korea, North",24983000
C,790659863,Kim Won-gyun,"Korea, North",24983000
GA,798276165,Ri Su-yong,"Korea, North",24983000
Start,799567281,Choe Thae-bok,"Korea, North",24983000
C,799967187,Nam Il,"Korea, North",24983000
GA,803559255,Hyon Yong-chol,"Korea, North",24983000
C,803756431,Kim Sul-song,"Korea, North",24983000
Start,804307653,Cha Chol-ma,"Korea, North",24983000
GA,804352946,Ri Yong-ho (politician),"Korea, North",24983000
GA,804616582,Kim Yo-jong,"Korea, North",24983000
B,805238333,Kim Jong-suk,"Korea, North",24983000
Start,805313581,Choe Yong-gon (army commander),"Korea, North",24983000
GA,805586089,Ri Sol-ju,"Korea, North",24983000
B,805600415,Pak Jae-gyong,"Korea, North",24983000
C,805988273,Chairman of the Workers' Party of Korea,"Korea, North",24983000
GA,806309390,Pak Chong-ae,"Korea, North",24983000
C,806326347,Kim Yong-nam,"Korea, North",24983000
C,806429844,Kim Tu-bong,"Korea, North",24983000
C,806406893,O Jin-u,"Korea, North",24983000
B,806890245,Kim Il-sung,"Korea, North",24983000
Start,807328783,List of heads of state of North Korea,"Korea, North",24983000
Start,807390956,Hwang Pyong-so,"Korea, North",24983000
FA,807414984,Kim Jong-un,"Korea, North",24983000
FA,807473551,Kim Jong-il,"Korea, North",24983000
Stub,640214913,Lee Ja-kyum,"Korea, South",50713867
Stub,705420162,An Myong-ok,"Korea, South",50713867
Stub,705426772,Paek Se-bong,"Korea, South",50713867
Stub,705419921,An Chang-ryon,"Korea, South",50713867
Stub,705426676,Paek Se-yun,"Korea, South",50713867
Stub,705426756,Pak Chang-sik,"Korea, South",50713867
Stub,705420173,An Yong-hyon,"Korea, South",50713867
Stub,706236661,Chung Chil-sung,"Korea, South",50713867
Stub,707417047,Moon Sung-hyun,"Korea, South",50713867
Stub,710128260,Kim Dal-hyon,"Korea, South",50713867
Stub,713655338,Template:NorthKorea-politician-stub,"Korea, South",50713867
Stub,715553965,Kim Young-il,"Korea, South",50713867
Stub,718134464,Min Jong-gi,"Korea, South",50713867
Start,721322237,Kim Pong-chol,"Korea, South",50713867
Stub,721268941,Gil Jae,"Korea, South",50713867
Stub,722001807,Yun Chi-sung,"Korea, South",50713867
Start,722236887,Lee Lyang,"Korea, South",50713867
C,721906371,Wang Jha-ji,"Korea, South",50713867
Stub,722185772,Yu Chin-san,"Korea, South",50713867
Stub,722372703,Seong Seung,"Korea, South",50713867
Stub,722420728,Pak Chun-hwa,"Korea, South",50713867
Stub,722420794,Han Kil-son,"Korea, South",50713867
Stub,722683591,Yun Chi-oh,"Korea, South",50713867
C,723071652,Yun Chi-wang,"Korea, South",50713867
Stub,723082428,Shin Kuhn,"Korea, South",50713867
Stub,723865247,Kwak Yi-kyong,"Korea, South",50713867
Stub,723825088,Jeong Yol,"Korea, South",50713867
C,724244155,Kang Tong-yun,"Korea, South",50713867
Stub,724240738,Kang Phyo-yong,"Korea, South",50713867
Stub,725046275,Yang Sun-im,"Korea, South",50713867
Stub,726033768,Shim Soon-taek,"Korea, South",50713867
Stub,725975201,Ok Kwan-bin,"Korea, South",50713867
Start,726602391,Choi Sae-hwang,"Korea, South",50713867
Stub,726856714,Kim Se-jin (politician),"Korea, South",50713867
Stub,729463035,Pak Kyong-sam,"Korea, South",50713867
Start,739519481,Yu Kil-chun,"Korea, South",50713867
Start,746075383,Kang Mun-sok,"Korea, South",50713867
Stub,754056660,Cheon Ho-sun,"Korea, South",50713867
Start,756020666,Yun Hyu,"Korea, South",50713867
Stub,756194545,Yi Dong-hwi,"Korea, South",50713867
Stub,757933900,Yun Young-sun (minister),"Korea, South",50713867
Start,759510973,Myeongnim Dap-bu,"Korea, South",50713867
Stub,761863449,Kang Ki-sop,"Korea, South",50713867
Start,763729353,Yang Bin (businessman),"Korea, South",50713867
Stub,763776345,Yun Chi-chang,"Korea, South",50713867
Stub,764189693,Kim Yong-chol,"Korea, South",50713867
Stub,764975202,Kang Ha-guk,"Korea, South",50713867
Stub,764985462,Chung Doo-un,"Korea, South",50713867
Stub,764979199,Pak Tongjin,"Korea, South",50713867
Stub,764763414,Ri Myong-su,"Korea, South",50713867
Stub,766131146,So Chol,"Korea, South",50713867
C,766618027,Chu Yong-ha,"Korea, South",50713867
Stub,766618097,Kim Yong-jae,"Korea, South",50713867
Start,766617071,Kim Ung,"Korea, South",50713867
